"﻿""activities-heart__value__heartRateZones__caloriesOut""";activities-heart__value__heartRateZones__max;activities-heart__value__heartRateZones__min;activities-heart__value__heartRateZones__minutes;activities-heart__value__heartRateZones__name;activities-heart__value__restingHeartRate;activities-heart__dateTime;activities-heart-intraday__dataset__time;activities-heart-intraday__dataset__value;activities-heart-intraday__datasetInterval;activities-heart-intraday__datasetType
;;;;;;;15:52:00;51;;
;;;;;;;15:53:00;48;;
;;;;;;;15:54:00;49;;
;;;;;;;15:55:00;46;;
;;;;;;;15:56:00;52;;
;;;;;;;15:57:00;51;;
;;;;;;;15:58:00;56;;
;;;;;;;15:59:00;58;;
;;;;;;;16:00:00;70;;
;;;;;;;16:01:00;71;;
;;;;;;;16:02:00;71;;
;;;;;;;16:03:00;73;;
;;;;;;;16:04:00;76;;
;;;;;;;16:05:00;76;;
;;;;;;;16:06:00;71;;
;;;;;;;16:07:00;74;;
;;;;;;;16:08:00;60;;
;;;;;;;16:09:00;48;;
;;;;;;;16:10:00;48;;
;;;;;;;16:11:00;49;;
;;;;;;;16:12:00;50;;
;;;;;;;16:13:00;49;;
;;;;;;;16:14:00;49;;
;;;;;;;16:15:00;52;;
;;;;;;;16:16:00;51;;
;;;;;;;16:17:00;51;;
;;;;;;;16:18:00;51;;
;;;;;;;16:19:00;51;;
;;;;;;;16:20:00;49;;
;;;;;;;16:21:00;50;;
;;;;;;;16:22:00;50;;
;;;;;;;16:23:00;49;;
;;;;;;;16:24:00;56;;
;;;;;;;16:25:00;59;;
;;;;;;;16:26:00;49;;
;;;;;;;16:27:00;48;;
;;;;;;;16:28:00;47;;
;;;;;;;16:29:00;47;;
;;;;;;;16:30:00;49;;
;;;;;;;16:31:00;50;;
;;;;;;;16:32:00;48;;
;;;;;;;16:33:00;51;;
;;;;;;;16:34:00;54;;
;;;;;;;16:35:00;52;;
;;;;;;;16:36:00;48;;
;;;;;;;16:37:00;51;;
;;;;;;;16:38:00;48;;
;;;;;;;16:39:00;50;;
;;;;;;;16:40:00;55;;
;;;;;;;16:41:00;57;;
;;;;;;;16:42:00;51;;
;;;;;;;16:43:00;56;;
;;;;;;;16:44:00;54;;
;;;;;;;16:45:00;56;;
;;;;;;;16:46:00;58;;
;;;;;;;16:47:00;58;;
;;;;;;;16:48:00;53;;
;;;;;;;16:49:00;52;;
;;;;;;;16:50:00;53;;
;;;;;;;16:51:00;49;;
;;;;;;;16:52:00;52;;
;;;;;;;16:53:00;53;;
;;;;;;;16:54:00;51;;
;;;;;;;16:55:00;51;;
;;;;;;;16:56:00;54;;
;;;;;;;16:57:00;52;;
;;;;;;;16:58:00;52;;
;;;;;;;16:59:00;57;;
;;;;;;;17:00:00;63;;
;;;;;;;17:01:00;56;;
;;;;;;;17:02:00;53;;
;;;;;;;17:03:00;51;;
;;;;;;;17:04:00;51;;
;;;;;;;17:05:00;55;;
;;;;;;;17:06:00;53;;
;;;;;;;17:07:00;51;;
;;;;;;;17:08:00;54;;
;;;;;;;17:09:00;50;;
;;;;;;;17:10:00;52;;
;;;;;;;17:11:00;53;;
;;;;;;;17:12:00;58;;
;;;;;;;17:13:00;65;;
;;;;;;;17:14:00;57;;
;;;;;;;17:15:00;58;;
;;;;;;;17:16:00;54;;
;;;;;;;17:17:00;54;;
;;;;;;;17:18:00;54;;
;;;;;;;17:19:00;53;;
;;;;;;;17:20:00;53;;
;;;;;;;17:21:00;55;;
;;;;;;;17:22:00;56;;
;;;;;;;17:23:00;48;;
;;;;;;;17:24:00;48;;
;;;;;;;17:25:00;51;;
;;;;;;;17:26:00;59;;
;;;;;;;17:27:00;67;;
;;;;;;;17:28:00;71;;
;;;;;;;17:29:00;73;;
;;;;;;;17:30:00;67;;
;;;;;;;17:31:00;69;;
;;;;;;;17:32:00;74;;
;;;;;;;17:33:00;75;;
;;;;;;;17:34:00;79;;
;;;;;;;17:35:00;79;;
;;;;;;;17:36:00;80;;
;;;;;;;17:37:00;80;;
;;;;;;;17:38:00;83;;
;;;;;;;17:39:00;83;;
;;;;;;;17:40:00;84;;
;;;;;;;17:41:00;83;;
;;;;;;;17:42:00;80;;
;;;;;;;17:43:00;78;;
;;;;;;;17:44:00;80;;
;;;;;;;17:45:00;79;;
;;;;;;;17:46:00;80;;
;;;;;;;17:47:00;77;;
;;;;;;;17:48:00;77;;
;;;;;;;17:49:00;66;;
;;;;;;;17:50:00;72;;
;;;;;;;17:51:00;72;;
;;;;;;;17:52:00;75;;
;;;;;;;17:53:00;67;;
;;;;;;;17:54:00;61;;
;;;;;;;17:55:00;65;;
;;;;;;;17:56:00;74;;
;;;;;;;17:57:00;80;;
;;;;;;;17:58:00;90;;
;;;;;;;17:59:00;85;;
;;;;;;;18:00:00;83;;
;;;;;;;18:01:00;82;;
;;;;;;;18:02:00;80;;
;;;;;;;18:03:00;72;;
;;;;;;;18:04:00;74;;
;;;;;;;18:05:00;70;;
;;;;;;;18:06:00;64;;
;;;;;;;18:07:00;66;;
;;;;;;;18:08:00;79;;
;;;;;;;18:09:00;65;;
;;;;;;;18:10:00;63;;
;;;;;;;18:11:00;63;;
;;;;;;;18:12:00;64;;
;;;;;;;18:13:00;69;;
;;;;;;;18:14:00;67;;
;;;;;;;18:15:00;63;;
;;;;;;;18:16:00;78;;
;;;;;;;18:17:00;70;;
;;;;;;;18:18:00;66;;
;;;;;;;18:19:00;67;;
;;;;;;;18:20:00;62;;
;;;;;;;18:21:00;62;;
;;;;;;;18:22:00;62;;
;;;;;;;18:23:00;61;;
;;;;;;;18:24:00;60;;
;;;;;;;18:25:00;60;;
;;;;;;;18:26:00;60;;
;;;;;;;18:27:00;61;;
;;;;;;;18:28:00;62;;
;;;;;;;18:29:00;65;;
;;;;;;;18:30:00;64;;
;;;;;;;18:31:00;66;;
;;;;;;;18:32:00;62;;
;;;;;;;18:33:00;62;;
;;;;;;;18:34:00;62;;
;;;;;;;18:35:00;60;;
;;;;;;;18:36:00;65;;
;;;;;;;18:37:00;69;;
;;;;;;;18:38:00;67;;
;;;;;;;18:39:00;70;;
;;;;;;;18:40:00;68;;
;;;;;;;18:41:00;61;;
;;;;;;;18:42:00;64;;
;;;;;;;18:43:00;66;;
;;;;;;;18:44:00;64;;
;;;;;;;18:45:00;64;;
;;;;;;;18:46:00;60;;
;;;;;;;18:47:00;65;;
;;;;;;;18:48:00;68;;
;;;;;;;18:49:00;70;;
;;;;;;;18:50:00;72;;
;;;;;;;18:51:00;68;;
;;;;;;;18:52:00;63;;
;;;;;;;18:53:00;60;;
;;;;;;;18:54:00;57;;
;;;;;;;18:55:00;59;;
;;;;;;;18:56:00;56;;
;;;;;;;18:57:00;55;;
;;;;;;;18:58:00;54;;
;;;;;;;18:59:00;59;;
;;;;;;;19:00:00;56;;
;;;;;;;19:01:00;55;;
;;;;;;;19:02:00;55;;
;;;;;;;19:03:00;62;;
;;;;;;;19:04:00;61;;
;;;;;;;19:05:00;59;;
;;;;;;;19:06:00;61;;
;;;;;;;19:07:00;59;;
;;;;;;;19:08:00;58;;
;;;;;;;19:09:00;59;;
;;;;;;;19:10:00;65;;
;;;;;;;19:11:00;64;;
;;;;;;;19:12:00;64;;
;;;;;;;19:13:00;64;;
;;;;;;;19:14:00;61;;
;;;;;;;19:15:00;61;;
;;;;;;;19:16:00;65;;
;;;;;;;19:17:00;59;;
;;;;;;;19:18:00;57;;
;;;;;;;19:19:00;61;;
;;;;;;;19:20:00;60;;
;;;;;;;19:21:00;73;;
;;;;;;;19:22:00;64;;
;;;;;;;19:23:00;72;;
;;;;;;;19:24:00;65;;
;;;;;;;19:25:00;59;;
;;;;;;;19:26:00;65;;
;;;;;;;19:27:00;54;;
;;;;;;;19:28:00;50;;
;;;;;;;19:29:00;49;;
;;;;;;;19:30:00;71;;
;;;;;;;19:31:00;79;;
;;;;;;;19:32:00;81;;
;;;;;;;19:33:00;67;;
;;;;;;;19:34:00;63;;
;;;;;;;19:35:00;65;;
;;;;;;;19:36:00;64;;
;;;;;;;19:37:00;74;;
;;;;;;;19:38:00;76;;
;;;;;;;19:39:00;82;;
;;;;;;;19:40:00;82;;
;;;;;;;19:41:00;84;;
;;;;;;;19:42:00;87;;
;;;;;;;19:43:00;86;;
;;;;;;;19:44:00;85;;
;;;;;;;19:45:00;82;;
;;;;;;;19:46:00;84;;
;;;;;;;19:47:00;85;;
;;;;;;;19:48:00;86;;
;;;;;;;19:49:00;86;;
;;;;;;;19:50:00;84;;
;;;;;;;19:51:00;84;;
;;;;;;;19:52:00;85;;
;;;;;;;19:53:00;87;;
;;;;;;;19:54:00;87;;
;;;;;;;19:55:00;87;;
;;;;;;;19:56:00;87;;
;;;;;;;19:57:00;86;;
;;;;;;;19:58:00;90;;
;;;;;;;19:59:00;80;;
;;;;;;;20:00:00;63;;
;;;;;;;20:01:00;54;;
;;;;;;;20:02:00;58;;
;;;;;;;20:03:00;58;;
;;;;;;;20:04:00;58;;
;;;;;;;20:05:00;56;;
;;;;;;;20:06:00;56;;
;;;;;;;20:07:00;57;;
;;;;;;;20:08:00;56;;
;;;;;;;20:09:00;56;;
;;;;;;;20:10:00;56;;
;;;;;;;20:11:00;59;;
;;;;;;;20:12:00;56;;
;;;;;;;20:13:00;62;;
;;;;;;;20:14:00;62;;
;;;;;;;20:15:00;57;;
;;;;;;;20:16:00;56;;
;;;;;;;20:17:00;57;;
;;;;;;;20:18:00;56;;
;;;;;;;20:19:00;55;;
;;;;;;;20:20:00;57;;
;;;;;;;20:21:00;56;;
;;;;;;;20:22:00;56;;
;;;;;;;20:23:00;55;;
;;;;;;;20:24:00;56;;
;;;;;;;20:25:00;53;;
;;;;;;;20:26:00;53;;
;;;;;;;20:27:00;54;;
;;;;;;;20:28:00;53;;
;;;;;;;20:29:00;55;;
;;;;;;;20:30:00;54;;
;;;;;;;20:31:00;58;;
;;;;;;;20:32:00;64;;
;;;;;;;20:33:00;70;;
;;;;;;;20:34:00;68;;
;;;;;;;20:35:00;57;;
;;;;;;;20:36:00;50;;
;;;;;;;20:37:00;50;;
;;;;;;;20:38:00;50;;
;;;;;;;20:39:00;51;;
;;;;;;;20:40:00;52;;
;;;;;;;20:41:00;54;;
;;;;;;;20:42:00;53;;
;;;;;;;20:43:00;54;;
;;;;;;;20:44:00;51;;
;;;;;;;20:45:00;53;;
;;;;;;;20:46:00;53;;
;;;;;;;20:47:00;58;;
;;;;;;;20:48:00;60;;
;;;;;;;20:49:00;68;;
;;;;;;;20:50:00;74;;
;;;;;;;20:51:00;77;;
;;;;;;;20:52:00;75;;
;;;;;;;20:53:00;81;;
;;;;;;;20:54:00;80;;
;;;;;;;20:55:00;71;;
;;;;;;;20:56:00;73;;
;;;;;;;20:57:00;68;;
;;;;;;;20:58:00;59;;
;;;;;;;20:59:00;61;;
;;;;;;;21:00:00;65;;
;;;;;;;21:01:00;66;;
;;;;;;;21:02:00;63;;
;;;;;;;21:03:00;68;;
;;;;;;;21:04:00;71;;
;;;;;;;21:05:00;67;;
;;;;;;;21:06:00;63;;
;;;;;;;21:07:00;74;;
;;;;;;;21:08:00;67;;
;;;;;;;21:09:00;64;;
;;;;;;;21:10:00;63;;
;;;;;;;21:11:00;68;;
;;;;;;;21:12:00;78;;
;;;;;;;21:13:00;65;;
;;;;;;;21:14:00;67;;
;;;;;;;21:15:00;64;;
;;;;;;;21:16:00;77;;
;;;;;;;21:17:00;75;;
;;;;;;;21:18:00;66;;
;;;;;;;21:19:00;69;;
;;;;;;;21:20:00;65;;
;;;;;;;21:21:00;69;;
;;;;;;;21:22:00;68;;
;;;;;;;21:23:00;70;;
;;;;;;;21:24:00;77;;
;;;;;;;21:25:00;80;;
;;;;;;;21:26:00;75;;
;;;;;;;21:27:00;70;;
;;;;;;;21:28:00;70;;
;;;;;;;21:29:00;67;;
;;;;;;;21:30:00;74;;
;;;;;;;21:31:00;72;;
;;;;;;;21:32:00;60;;
;;;;;;;21:33:00;55;;
;;;;;;;21:34:00;54;;
;;;;;;;21:35:00;56;;
;;;;;;;21:36:00;56;;
;;;;;;;21:37:00;57;;
;;;;;;;21:38:00;57;;
;;;;;;;21:39:00;57;;
;;;;;;;21:40:00;57;;
;;;;;;;21:41:00;57;;
;;;;;;;21:42:00;63;;
;;;;;;;21:43:00;56;;
;;;;;;;21:44:00;56;;
;;;;;;;21:45:00;55;;
;;;;;;;21:46:00;58;;
;;;;;;;21:47:00;57;;
;;;;;;;21:48:00;59;;
;;;;;;;21:49:00;57;;
;;;;;;;21:50:00;59;;
;;;;;;;21:51:00;59;;
;;;;;;;21:52:00;60;;
;;;;;;;21:53:00;61;;
;;;;;;;21:54:00;62;;
;;;;;;;21:55:00;61;;
;;;;;;;21:56:00;57;;
;;;;;;;21:57:00;57;;
;;;;;;;21:58:00;58;;
;;;;;;;21:59:00;60;;
;;;;;;;22:00:00;59;;
;;;;;;;22:01:00;58;;
;;;;;;;22:02:00;58;;
;;;;;;;22:03:00;58;;
;;;;;;;22:04:00;57;;
;;;;;;;22:05:00;58;;
;;;;;;;22:06:00;58;;
;;;;;;;22:07:00;62;;
;;;;;;;22:08:00;59;;
;;;;;;;22:09:00;59;;
;;;;;;;22:10:00;59;;
;;;;;;;22:11:00;62;;
;;;;;;;22:12:00;61;;
;;;;;;;22:13:00;61;;
;;;;;;;22:14:00;60;;
;;;;;;;22:15:00;62;;
;;;;;;;22:16:00;76;;
;;;;;;;22:17:00;82;;
;;;;;;;22:18:00;88;;
;;;;;;;22:19:00;85;;
;;;;;;;22:20:00;84;;
;;;;;;;22:21:00;79;;
;;;;;;;22:22:00;81;;
;;;;;;;22:23:00;82;;
;;;;;;;22:24:00;111;;
;;;;;;;22:25:00;121;;
;;;;;;;22:26:00;109;;
;;;;;;;22:27:00;92;;
;;;;;;;22:28:00;60;;
;;;;;;;22:29:00;54;;
;;;;;;;22:30:00;52;;
;;;;;;;22:31:00;53;;
;;;;;;;22:32:00;60;;
;;;;;;;22:33:00;52;;
;;;;;;;22:34:00;53;;
;;;;;;;22:35:00;52;;
;;;;;;;22:36:00;53;;
;;;;;;;22:37:00;76;;
;;;;;;;22:38:00;74;;
;;;;;;;22:39:00;81;;
;;;;;;;22:40:00;90;;
;;;;;;;22:41:00;87;;
;;;;;;;22:42:00;106;;
;;;;;;;22:43:00;103;;
;;;;;;;22:44:00;102;;
;;;;;;;22:45:00;102;;
;;;;;;;22:46:00;103;;
;;;;;;;22:47:00;106;;
;;;;;;;22:48:00;100;;
;;;;;;;22:49:00;94;;
;;;;;;;22:50:00;100;;
;;;;;;;22:51:00;77;;
;;;;;;;22:52:00;62;;
;;;;;;;22:53:00;53;;
;;;;;;;22:54:00;54;;
;;;;;;;22:55:00;55;;
;;;;;;;22:56:00;55;;
;;;;;;;22:57:00;55;;
;;;;;;;22:58:00;56;;
;;;;;;;22:59:00;56;;
;;;;;;;23:00:00;57;;
;;;;;;;23:01:00;54;;
;;;;;;;23:02:00;58;;
;;;;;;;23:03:00;53;;
;;;;;;;23:04:00;56;;
;;;;;;;23:05:00;52;;
;;;;;;;23:06:00;53;;
;;;;;;;23:07:00;53;;
;;;;;;;23:08:00;54;;
;;;;;;;23:09:00;54;;
;;;;;;;23:10:00;58;;
;;;;;;;23:11:00;55;;
;;;;;;;23:12:00;55;;
;;;;;;;23:13:00;53;;
;;;;;;;23:14:00;55;;
;;;;;;;23:15:00;52;;
;;;;;;;23:16:00;54;;
;;;;;;;23:17:00;55;;
;;;;;;;23:18:00;52;;
;;;;;;;23:19:00;52;;
;;;;;;;23:20:00;53;;
;;;;;;;23:21:00;52;;
;;;;;;;23:22:00;58;;
;;;;;;;23:23:00;61;;
;;;;;;;23:24:00;59;;
;;;;;;;23:25:00;65;;
;;;;;;;23:26:00;61;;
;;;;;;;23:27:00;61;;
;;;;;;;23:28:00;59;;
;;;;;;;23:29:00;58;;
;;;;;;;23:30:00;54;;
;;;;;;;23:31:00;54;;
;;;;;;;23:32:00;55;;
;;;;;;;23:33:00;55;;
;;;;;;;23:34:00;55;;
;;;;;;;23:35:00;53;;
;;;;;;;23:36:00;54;;
;;;;;;;23:37:00;53;;
;;;;;;;23:38:00;54;;
;;;;;;;23:39:00;57;;
;;;;;;;23:40:00;56;;
;;;;;;;23:41:00;58;;
;;;;;;;23:42:00;63;;
;;;;;;;23:43:00;53;;
;;;;;;;23:44:00;54;;
;;;;;;;23:45:00;54;;
;;;;;;;23:46:00;54;;
;;;;;;;23:47:00;53;;
;;;;;;;23:48:00;54;;
;;;;;;;23:49:00;54;;
;;;;;;;23:50:00;58;;
;;;;;;;23:51:00;56;;
;;;;;;;23:52:00;53;;
;;;;;;;23:53:00;53;;
;;;;;;;23:54:00;54;;
;;;;;;;23:55:00;53;;
;;;;;;;23:56:00;54;;
;;;;;;;23:57:00;54;;
;;;;;;;23:58:00;61;;
;;;;;;;23:59:00;55;;
"﻿""activities-heart__value__heartRateZones__caloriesOut""";activities-heart__value__heartRateZones__max;activities-heart__value__heartRateZones__min;activities-heart__value__heartRateZones__minutes;activities-heart__value__heartRateZones__name;activities-heart__value__restingHeartRate;activities-heart__dateTime;activities-heart-intraday__dataset__time;activities-heart-intraday__dataset__value;activities-heart-intraday__datasetInterval;activities-heart-intraday__datasetType
2224.58652;107;30;1440;Out of Range;47;31/03/2025;00:00:00;53;1;minute
0;138;107;0;Fat Burn;;;00:01:00;74;;
0;176;138;0;Cardio;;;00:02:00;74;;
0;220;176;0;Peak;;;00:03:00;69;;
;;;;;;;00:04:00;66;;
;;;;;;;00:05:00;68;;
;;;;;;;00:06:00;55;;
;;;;;;;00:07:00;54;;
;;;;;;;00:08:00;68;;
;;;;;;;00:09:00;59;;
;;;;;;;00:10:00;56;;
;;;;;;;00:11:00;55;;
;;;;;;;00:12:00;54;;
;;;;;;;00:13:00;57;;
;;;;;;;00:14:00;52;;
;;;;;;;00:15:00;52;;
;;;;;;;00:16:00;52;;
;;;;;;;00:17:00;52;;
;;;;;;;00:18:00;52;;
;;;;;;;00:19:00;54;;
;;;;;;;00:20:00;54;;
;;;;;;;00:21:00;52;;
;;;;;;;00:22:00;54;;
;;;;;;;00:23:00;54;;
;;;;;;;00:24:00;54;;
;;;;;;;00:25:00;57;;
;;;;;;;00:26:00;57;;
;;;;;;;00:27:00;51;;
;;;;;;;00:28:00;50;;
;;;;;;;00:29:00;50;;
;;;;;;;00:30:00;50;;
;;;;;;;00:31:00;52;;
;;;;;;;00:32:00;51;;
;;;;;;;00:33:00;50;;
;;;;;;;00:34:00;53;;
;;;;;;;00:35:00;61;;
;;;;;;;00:36:00;65;;
;;;;;;;00:37:00;64;;
;;;;;;;00:38:00;61;;
;;;;;;;00:39:00;53;;
;;;;;;;00:40:00;58;;
;;;;;;;00:41:00;56;;
;;;;;;;00:42:00;57;;
;;;;;;;00:43:00;59;;
;;;;;;;00:44:00;49;;
;;;;;;;00:45:00;50;;
;;;;;;;00:46:00;54;;
;;;;;;;00:47:00;50;;
;;;;;;;00:48:00;53;;
;;;;;;;00:49:00;52;;
;;;;;;;00:50:00;54;;
;;;;;;;00:51:00;50;;
;;;;;;;00:52:00;49;;
;;;;;;;00:53:00;53;;
;;;;;;;00:54:00;58;;
;;;;;;;00:55:00;53;;
;;;;;;;00:56:00;53;;
;;;;;;;00:57:00;59;;
;;;;;;;00:58:00;52;;
;;;;;;;00:59:00;51;;
;;;;;;;01:00:00;54;;
;;;;;;;01:01:00;51;;
;;;;;;;01:02:00;54;;
;;;;;;;01:03:00;55;;
;;;;;;;01:04:00;58;;
;;;;;;;01:05:00;52;;
;;;;;;;01:06:00;50;;
;;;;;;;01:07:00;51;;
;;;;;;;01:08:00;50;;
;;;;;;;01:09:00;59;;
;;;;;;;01:10:00;70;;
;;;;;;;01:11:00;71;;
;;;;;;;01:12:00;77;;
;;;;;;;01:13:00;76;;
;;;;;;;01:14:00;69;;
;;;;;;;01:15:00;68;;
;;;;;;;01:16:00;69;;
;;;;;;;01:17:00;66;;
;;;;;;;01:18:00;63;;
;;;;;;;01:19:00;72;;
;;;;;;;01:20:00;74;;
;;;;;;;01:21:00;65;;
;;;;;;;01:22:00;62;;
;;;;;;;01:23:00;63;;
;;;;;;;01:24:00;65;;
;;;;;;;01:25:00;60;;
;;;;;;;01:26:00;65;;
;;;;;;;01:27:00;70;;
;;;;;;;01:28:00;69;;
;;;;;;;01:29:00;69;;
;;;;;;;01:30:00;64;;
;;;;;;;01:31:00;66;;
;;;;;;;01:32:00;63;;
;;;;;;;01:33:00;63;;
;;;;;;;01:34:00;60;;
;;;;;;;01:35:00;63;;
;;;;;;;01:36:00;63;;
;;;;;;;01:37:00;76;;
;;;;;;;01:38:00;75;;
;;;;;;;01:39:00;70;;
;;;;;;;01:40:00;66;;
;;;;;;;01:41:00;60;;
;;;;;;;01:42:00;65;;
;;;;;;;01:43:00;68;;
;;;;;;;01:44:00;77;;
;;;;;;;01:45:00;78;;
;;;;;;;01:46:00;80;;
;;;;;;;01:47:00;84;;
;;;;;;;01:48:00;62;;
;;;;;;;01:49:00;53;;
;;;;;;;01:50:00;51;;
;;;;;;;01:51:00;73;;
;;;;;;;01:52:00;69;;
;;;;;;;01:53:00;66;;
;;;;;;;01:54:00;70;;
;;;;;;;01:55:00;72;;
;;;;;;;01:56:00;75;;
;;;;;;;01:57:00;78;;
;;;;;;;01:58:00;80;;
;;;;;;;01:59:00;72;;
;;;;;;;02:00:00;53;;
;;;;;;;02:01:00;52;;
;;;;;;;02:02:00;49;;
;;;;;;;02:03:00;52;;
;;;;;;;02:04:00;52;;
;;;;;;;02:05:00;56;;
;;;;;;;02:06:00;51;;
;;;;;;;02:07:00;52;;
;;;;;;;02:08:00;50;;
;;;;;;;02:09:00;48;;
;;;;;;;02:10:00;47;;
;;;;;;;02:11:00;47;;
;;;;;;;02:12:00;47;;
;;;;;;;02:13:00;48;;
;;;;;;;02:14:00;47;;
;;;;;;;02:15:00;49;;
;;;;;;;02:16:00;47;;
;;;;;;;02:17:00;48;;
;;;;;;;02:18:00;47;;
;;;;;;;02:19:00;47;;
;;;;;;;02:20:00;47;;
;;;;;;;02:21:00;46;;
;;;;;;;02:22:00;47;;
;;;;;;;02:23:00;47;;
;;;;;;;02:24:00;48;;
;;;;;;;02:25:00;47;;
;;;;;;;02:26:00;48;;
;;;;;;;02:27:00;48;;
;;;;;;;02:28:00;48;;
;;;;;;;02:29:00;48;;
;;;;;;;02:30:00;47;;
;;;;;;;02:31:00;47;;
;;;;;;;02:32:00;48;;
;;;;;;;02:33:00;48;;
;;;;;;;02:34:00;48;;
;;;;;;;02:35:00;48;;
;;;;;;;02:36:00;48;;
;;;;;;;02:37:00;48;;
;;;;;;;02:38:00;48;;
;;;;;;;02:39:00;48;;
;;;;;;;02:40:00;49;;
;;;;;;;02:41:00;48;;
;;;;;;;02:42:00;49;;
;;;;;;;02:43:00;49;;
;;;;;;;02:44:00;48;;
;;;;;;;02:45:00;49;;
;;;;;;;02:46:00;49;;
;;;;;;;02:47:00;49;;
;;;;;;;02:48:00;48;;
;;;;;;;02:49:00;49;;
;;;;;;;02:50:00;62;;
;;;;;;;02:51:00;45;;
;;;;;;;02:52:00;46;;
;;;;;;;02:53:00;48;;
;;;;;;;02:54:00;49;;
;;;;;;;02:55:00;46;;
;;;;;;;02:56:00;46;;
;;;;;;;02:57:00;46;;
;;;;;;;02:58:00;46;;
;;;;;;;02:59:00;49;;
;;;;;;;03:00:00;46;;
;;;;;;;03:01:00;46;;
;;;;;;;03:02:00;47;;
;;;;;;;03:03:00;47;;
;;;;;;;03:04:00;47;;
;;;;;;;03:05:00;47;;
;;;;;;;03:06:00;49;;
;;;;;;;03:07:00;48;;
;;;;;;;03:08:00;52;;
;;;;;;;03:09:00;53;;
;;;;;;;03:10:00;55;;
;;;;;;;03:11:00;54;;
;;;;;;;03:12:00;53;;
;;;;;;;03:13:00;53;;
;;;;;;;03:14:00;54;;
;;;;;;;03:15:00;53;;
;;;;;;;03:16:00;50;;
;;;;;;;03:17:00;62;;
;;;;;;;03:18:00;53;;
;;;;;;;03:19:00;54;;
;;;;;;;03:20:00;53;;
;;;;;;;03:21:00;50;;
;;;;;;;03:22:00;51;;
;;;;;;;03:23:00;51;;
;;;;;;;03:24:00;48;;
;;;;;;;03:25:00;49;;
;;;;;;;03:26:00;49;;
;;;;;;;03:27:00;48;;
;;;;;;;03:28:00;48;;
;;;;;;;03:29:00;48;;
;;;;;;;03:30:00;52;;
;;;;;;;03:31:00;48;;
;;;;;;;03:32:00;50;;
;;;;;;;03:33:00;48;;
;;;;;;;03:34:00;50;;
;;;;;;;03:35:00;50;;
;;;;;;;03:36:00;51;;
;;;;;;;03:37:00;51;;
;;;;;;;03:38:00;52;;
;;;;;;;03:39:00;51;;
;;;;;;;03:40:00;53;;
;;;;;;;03:41:00;53;;
;;;;;;;03:42:00;55;;
;;;;;;;03:43:00;52;;
;;;;;;;03:44:00;51;;
;;;;;;;03:45:00;51;;
;;;;;;;03:46:00;52;;
;;;;;;;03:47:00;52;;
;;;;;;;03:48:00;52;;
;;;;;;;03:49:00;54;;
;;;;;;;03:50:00;51;;
;;;;;;;03:51:00;52;;
;;;;;;;03:52:00;51;;
;;;;;;;03:53:00;52;;
;;;;;;;03:54:00;52;;
;;;;;;;03:55:00;52;;
;;;;;;;03:56:00;51;;
;;;;;;;03:57:00;51;;
;;;;;;;03:58:00;51;;
;;;;;;;03:59:00;51;;
;;;;;;;04:00:00;52;;
;;;;;;;04:01:00;52;;
;;;;;;;04:02:00;52;;
;;;;;;;04:03:00;51;;
;;;;;;;04:04:00;52;;
;;;;;;;04:05:00;51;;
;;;;;;;04:06:00;53;;
;;;;;;;04:07:00;53;;
;;;;;;;04:08:00;59;;
;;;;;;;04:09:00;63;;
;;;;;;;04:10:00;51;;
;;;;;;;04:11:00;51;;
;;;;;;;04:12:00;53;;
;;;;;;;04:13:00;51;;
;;;;;;;04:14:00;51;;
;;;;;;;04:15:00;52;;
;;;;;;;04:16:00;53;;
;;;;;;;04:17:00;51;;
;;;;;;;04:18:00;50;;
;;;;;;;04:19:00;51;;
;;;;;;;04:20:00;52;;
;;;;;;;04:21:00;52;;
;;;;;;;04:22:00;52;;
;;;;;;;04:23:00;53;;
;;;;;;;04:24:00;53;;
;;;;;;;04:25:00;53;;
;;;;;;;04:26:00;53;;
;;;;;;;04:27:00;60;;
;;;;;;;04:28:00;50;;
;;;;;;;04:29:00;50;;
;;;;;;;04:30:00;48;;
;;;;;;;04:31:00;47;;
;;;;;;;04:32:00;47;;
;;;;;;;04:33:00;47;;
;;;;;;;04:34:00;47;;
;;;;;;;04:35:00;48;;
;;;;;;;04:36:00;45;;
;;;;;;;04:37:00;46;;
;;;;;;;04:38:00;46;;
;;;;;;;04:39:00;46;;
;;;;;;;04:40:00;49;;
;;;;;;;04:41:00;48;;
;;;;;;;04:42:00;49;;
;;;;;;;04:43:00;50;;
;;;;;;;04:44:00;48;;
;;;;;;;04:45:00;49;;
;;;;;;;04:46:00;48;;
;;;;;;;04:47:00;48;;
;;;;;;;04:48:00;50;;
;;;;;;;04:49:00;49;;
;;;;;;;04:50:00;55;;
;;;;;;;04:51:00;58;;
;;;;;;;04:52:00;52;;
;;;;;;;04:53:00;54;;
;;;;;;;04:54:00;53;;
;;;;;;;04:55:00;53;;
;;;;;;;04:56:00;53;;
;;;;;;;04:57:00;54;;
;;;;;;;04:58:00;54;;
;;;;;;;04:59:00;54;;
;;;;;;;05:00:00;54;;
;;;;;;;05:01:00;54;;
;;;;;;;05:02:00;54;;
;;;;;;;05:03:00;56;;
;;;;;;;05:04:00;54;;
;;;;;;;05:05:00;54;;
;;;;;;;05:06:00;52;;
;;;;;;;05:07:00;53;;
;;;;;;;05:08:00;54;;
;;;;;;;05:09:00;51;;
